time_sec,13.0Hz,14.0Hz,15.0Hz,16.0Hz,17.0Hz,18.0Hz,19.0Hz,20.0Hz,21.0Hz,22.0Hz,23.0Hz,24.0Hz,25.0Hz,26.0Hz,27.0Hz,28.0Hz,29.0Hz,30.0Hz
-2.499999999999995559e-01,8.948366030919688296e-02,2.097110956004692717e-01,1.516289105001490667e-01,3.172370717668215878e-02,2.064815935460348473e-01,2.159941007802956836e-01,1.877623452329803266e-01,1.768219355785721203e-01,2.126510013349504347e-02
-1.999999999999995115e-01,1.093100052545175477e-01,2.662183181126604459e-01,1.412343680014779002e-01,1.790649517526542861e-02,1.314979464508448936e-01,2.268025192292512093e-01,1.844840016946104611e-01,1.540492737590890837e-01,5.186643296813451404e-02
-1.499999999999994671e-01,1.528383297221913018e-01,2.933865141623794304e-01,1.322311428315446069e-01,6.065322254100365823e-02,5.958355210919094591e-02,1.519736824801474762e-01,1.517397361917915410e-01,1.305213118519952531e-01,1.074912174679422405e-01
-9.999999999999942268e-02,1.975859793159006617e-01,2.825229928939946844e-01,1.420203914221320751e-01,9.307532949962739333e-02,2.161313229075232864e-02,6.578180389275567475e-02,8.609638652869495978e-02,1.233445192736373347e-01,1.565021937071808533e-01
-4.999999999999937828e-02,2.120539712663495335e-01,2.590958652778267424e-01,1.657169962992015577e-01,8.112485014386616733e-02,5.911355944088324266e-02,5.422798649724010905e-02,6.704052556404078989e-02,1.472398677941417489e-01,2.204195297622451033e-01
6.661338147750939243e-16,1.880823198898057547e-01,2.387581572391844487e-01,2.040316950837579579e-01,7.659404907361863635e-02,1.058660509479395079e-01,8.082090404560997310e-02,9.411585908999661743e-02,2.132621377614178082e-01,2.979714696694800713e-01
5.000000000000071054e-02,1.420973816128863476e-01,2.227766072212407911e-01,2.398734074420381668e-01,1.269107663449099976e-01,1.365986181193330762e-01,1.018150670041992473e-01,9.272101459473267027e-02,2.911569960800082790e-01,3.335350310533087281e-01
1.000000000000007550e-01,8.400665542301308242e-02,2.136879641224043724e-01,2.341585732832367206e-01,1.592254089737104583e-01,1.282755027340742038e-01,9.118444973785158614e-02,7.402010318993235138e-02,3.202242135772818687e-01,2.926617177222581301e-01
1.500000000000007994e-01,6.326962177459798109e-02,1.842953407800219101e-01,1.848597722427031131e-01,1.190340777063248756e-01,7.283650479670086830e-02,3.789233830815016274e-02,6.739506875155287791e-02,2.677982754219794259e-01,2.019707478441897797e-01
2.000000000000008438e-01,8.487456077891164519e-02,1.420373219452256697e-01,1.214404787181849604e-01,5.671665536786670014e-02,5.412466364495532173e-02,5.310888713225098839e-02,9.903275753527986114e-02,1.820145697766836490e-01,1.091794475414303994e-01
2.500000000000008882e-01,1.013932464452469845e-01,9.975407972591232575e-02,6.734256438502587983e-02,6.353405323027891405e-02,8.717318207944421693e-02,1.140855140720197225e-01,1.228745043339120740e-01,1.091234082076326800e-01,7.110439519788602780e-02
3.000000000000009326e-01,5.879416142152939229e-02,1.044029587531692255e-01,5.550736860136998990e-02,6.902164719601108778e-02,9.293923700157707968e-02,1.765384900713136418e-01,9.196267548741431097e-02,4.808175939522577741e-02,1.019549532786099139e-01
3.500000000000009770e-01,9.580123576139369657e-02,1.469918971308405431e-01,3.252421389213500102e-02,4.364031021664918630e-02,9.988716565862923447e-02,1.975517027801924896e-01,5.823867539668628468e-02,4.171333604405294548e-02,1.467613581876362761e-01
4.000000000000010214e-01,1.387423880677695343e-01,1.565666487013129826e-01,4.404633268742054464e-02,9.089057587917004355e-02,1.248770267054095384e-01,2.015065109619461337e-01,6.755950812760325164e-02,8.110430274103742898e-02,1.993592185565383479e-01
4.500000000000010658e-01,1.079507740106287333e-01,1.415147943507251427e-01,1.081089179990801646e-01,1.369412469256061915e-01,1.644613196781176678e-01,2.083872283063219755e-01,1.005283767782914617e-01,1.353933538162618577e-01,2.377947594627833616e-01
5.000000000000011102e-01,3.398475602485088315e-02,1.355482469967427273e-01,1.337810900228877664e-01,1.560772754733251999e-01,1.913034038051349139e-01,2.121231863217515057e-01,1.482049337548856371e-01,1.737167088429134310e-01,2.576913939673687870e-01
5.500000000000011546e-01,6.517180705435909882e-02,1.286677955008679042e-01,1.235239946299619973e-01,1.669812019961076921e-01,1.855345819584660327e-01,2.023595583314052038e-01,1.999727681302733984e-01,2.016477236649225069e-01,2.666518460845905825e-01
6.000000000000011990e-01,6.302448527513765386e-02,1.001413934717516191e-01,1.060137417836712198e-01,1.618209417838887554e-01,1.476094678374418323e-01,1.903772359985030915e-01,2.493212352551798516e-01,2.470282838015220028e-01,2.813322238739589531e-01
6.500000000000012434e-01,1.247747355115364637e-02,7.957031245314520607e-02,1.036616160357702460e-01,1.156801693721840468e-01,1.197248164821084065e-01,1.920093460246579675e-01,2.672840493846402876e-01,3.087485586892069200e-01,2.994452718827630977e-01
7.000000000000012879e-01,7.676788616810431565e-02,8.824858306547388176e-02,1.059133168227099631e-01,5.623462325461456301e-02,1.468235661922356883e-01,2.063927154521955354e-01,2.489584296182997536e-01,3.389756826698749892e-01,3.064455859651376013e-01
7.500000000000013323e-01,1.023137418022998513e-01,7.728051272491498480e-02,1.085461777381963172e-01,5.009535612583893710e-02,1.715072840018587730e-01,2.275321448595058194e-01,2.115094896129412205e-01,3.153547276700360280e-01,2.952170847726548475e-01
8.000000000000013767e-01,8.198851655507852221e-02,2.737032080010348353e-02,1.164793017615717990e-01,7.851559800970998870e-02,1.511341984161450325e-01,2.333751801431300510e-01,2.001613119737787605e-01,2.503103746342302260e-01,2.706502983525739814e-01
8.500000000000014211e-01,5.122372893519620829e-02,4.710833950671517584e-02,1.200920679229866422e-01,9.914920673345679891e-02,1.327536398173816412e-01,2.273400040773717601e-01,1.930788531820036846e-01,1.906572719391348703e-01,2.490397855461018717e-01
9.000000000000014655e-01,3.876146226880256007e-02,1.025427161702721218e-01,1.095589317297131354e-01,1.208704297297887725e-01,1.470627460758466287e-01,2.214410807826953376e-01,1.892721920729886487e-01,1.724820558460121445e-01,2.628010408725653391e-01
9.500000000000015099e-01,4.390553711822905991e-02,1.367828453235691299e-01,9.971826616223841699e-02,1.362689923659556879e-01,1.498188360625773707e-01,2.187717104912324240e-01,2.024694294312593124e-01,1.857186535848599773e-01,2.868059917995244290e-01
1.000000000000001554e+00,4.450723169319108913e-02,1.367577359989538832e-01,1.013389232419217856e-01,1.313790651378398955e-01,1.647706551159833777e-01,2.288574895903266182e-01,2.156759800917121828e-01,2.035345313381656807e-01,2.785228474952142763e-01
1.050000000000001599e+00,2.689309529899308257e-02,8.411091071455797930e-02,1.243788061562704356e-01,1.296464217463890733e-01,1.989961184478075684e-01,2.432653834534795334e-01,2.299327779080888312e-01,2.173756844144514033e-01,2.506532797363683618e-01
1.100000000000001643e+00,4.410434073867521010e-02,9.754635302195142910e-02,1.479500872658855715e-01,1.396568650372362330e-01,2.056164088622005059e-01,2.468433128115044284e-01,2.513919872705678293e-01,2.035428218772345199e-01,2.330362498149745054e-01
1.150000000000001688e+00,7.036119889869056621e-02,1.307597313906146697e-01,1.234292779987795630e-01,1.518831291167989928e-01,1.665255553045462134e-01,2.248439337477056155e-01,2.515367763622483044e-01,1.579879659352876331e-01,2.238304228924936357e-01
1.200000000000001732e+00,5.414977713979379770e-02,9.220969004390690282e-02,6.140665774574761288e-02,1.456952240887408878e-01,1.389305196014574695e-01,1.875001210162367815e-01,1.979242974119670984e-01,1.271939475853476331e-01,2.185156201572264756e-01
1.250000000000001776e+00,4.226893999493960830e-02,3.957823146076900472e-02,3.648067319113491164e-02,1.057410117240892428e-01,1.277689363192642813e-01,1.813373247166034374e-01,1.085957595538395160e-01,1.294157022282644287e-01,2.170567232873618635e-01
1.300000000000001599e+00,9.308777718231299458e-02,8.025793404756355331e-02,8.651649884137967150e-02,6.948704357025101142e-02,1.283916786372818475e-01,1.808120405497871674e-01,6.787574840591226177e-02,1.113806353578273289e-01,1.875232262780249792e-01
1.350000000000001865e+00,1.142970889966834075e-01,9.016109000796299067e-02,1.232356821921042345e-01,9.424107674351872577e-02,1.373786805638166908e-01,1.489211062361279758e-01,8.320998394950336607e-02,1.173436912700484697e-01,1.420218355570870283e-01
1.400000000000002132e+00,9.672629927092052382e-02,6.639855278470112310e-02,1.451454728041831899e-01,1.055962748558499087e-01,1.594089132236668760e-01,1.000226409163922914e-01,9.377611837525198779e-02,1.561171493487735762e-01,1.229742925237955892e-01
1.450000000000001954e+00,6.598144701834206260e-02,5.296290310741744167e-02,1.523653489640771075e-01,1.130526250103900676e-01,1.750424323261370319e-01,8.168893640163550629e-02,1.207097329956616227e-01,1.866894767976009784e-01,1.207912360603475982e-01
1.500000000000001776e+00,8.651686703117994481e-02,5.157883340789511800e-02,1.672193513585926161e-01,1.431026933947718294e-01,1.753570560341457252e-01,7.675498164704136483e-02,1.443483701516365958e-01,1.945664780718031062e-01,1.026509950575025532e-01
1.550000000000002043e+00,1.353823747390132393e-01,4.222128273071794335e-02,1.773496652953923391e-01,1.477766791740514896e-01,1.794097770831388217e-01,5.947510209037529944e-02,1.474297276167839954e-01,1.729838403544520786e-01,9.265373852606564875e-02
1.600000000000002309e+00,1.433230756433488406e-01,9.549354331684833594e-03,1.567200779923972886e-01,1.124954585183141620e-01,1.762664880053172733e-01,8.713619694743186816e-02,1.359394418828395179e-01,1.472904173010654849e-01,1.011979891887557492e-01
1.650000000000002132e+00,1.044821404292143319e-01,7.490772740976875399e-02,8.106995689231438762e-02,5.207918896303798811e-02,1.609004297918615600e-01,1.343981584387604622e-01,1.182073709342196799e-01,1.408640150200126118e-01,1.335233343176397691e-01
1.700000000000001954e+00,5.121329037630071440e-02,1.130325061870274816e-01,3.566995319419778016e-02,2.284063391540554211e-02,1.313887449306604671e-01,1.487020672032720592e-01,1.299804665518033697e-01,1.548427630124168120e-01,1.722017959681649002e-01
1.750000000000002220e+00,4.107287210863490301e-02,1.177553669525584629e-01,9.599620922699154957e-02,4.689334790633056110e-02,9.080249750493740724e-02,1.233015037563756494e-01,1.465673387987805332e-01,1.793540462634736765e-01,1.805715916418006162e-01
1.800000000000002487e+00,9.313228753935261228e-02,1.195369957868308158e-01,8.518031649189150567e-02,3.983651121055649391e-02,4.487724580661198170e-02,1.220748687580079650e-01,1.642457273658390893e-01,2.005085023684686774e-01,1.794709085384034175e-01
1.850000000000002309e+00,1.171351236739450880e-01,1.252744182946775309e-01,8.010135643189157661e-02,5.452432495090207137e-02,6.879775085881813246e-02,1.759258827469854514e-01,1.818314174832014463e-01,2.166514641466500413e-01,1.700720969105197211e-01
1.900000000000002132e+00,7.756132689820612047e-02,9.961572119505415768e-02,1.004735647371912399e-01,7.270783914138488624e-02,1.030147135697462163e-01,1.829421966590295268e-01,1.956491848510082676e-01,1.874831830379366515e-01,1.638367485474415131e-01
1.950000000000002398e+00,5.466602259837791827e-02,4.474378104584387367e-02,6.872149819467228415e-02,2.787344801258410248e-02,9.370895531661414812e-02,1.549593813546089605e-01,1.765118312991949545e-01,1.096160362234889496e-01,1.878147713909623373e-01
2.000000000000002665e+00,8.103539735558057400e-02,4.754276861109091312e-02,2.478269524596668841e-02,7.125684615088069551e-02,8.337976602396508785e-02,1.286839990299871728e-01,1.102954674920881423e-01,2.254241755577087586e-02,2.154065694091477356e-01
2.050000000000002487e+00,9.877133220651646006e-02,8.291064391099080277e-02,7.458094264383635652e-02,9.331178593992932313e-02,1.161543229448782910e-01,1.176951162054423461e-01,3.933818399009891137e-02,2.799199118419061841e-02,1.856200958148881974e-01
2.100000000000002309e+00,1.893830074765767701e-01,9.424448537072917242e-02,8.158512206779895692e-02,8.871185190893818295e-02,1.436075403041832954e-01,8.678089461585365705e-02,9.847874103079580499e-02,3.005247985738843802e-02,1.291603259587519315e-01
2.150000000000002576e+00,2.358041461068278721e-01,1.248144097969851180e-01,8.810380481535548536e-02,1.300639304908763616e-01,1.118248882336621286e-01,4.335374126810936229e-02,1.193075523924607556e-01,4.950682613127155296e-02,1.147194554299646591e-01
2.200000000000002842e+00,2.063539177230840627e-01,1.570459839238993738e-01,1.144400020957217906e-01,2.068514916279741711e-01,3.729681539762892684e-02,4.304434577462675632e-02,6.738324767342401822e-02,8.420578270662966436e-02,8.650581302341678325e-02
2.250000000000002665e+00,1.625532356252921973e-01,1.497586214372763069e-01,1.244238711020462379e-01,2.368472595087680044e-01,9.697589609573455116e-02,3.676312579820691095e-02,1.603302994116738434e-02,7.996398273087694519e-02,4.110697715643871902e-02
2.300000000000002487e+00,1.268960472097770686e-01,1.074039484740472172e-01,1.089432034907268643e-01,1.997314171795309956e-01,1.022843063956257043e-01,1.155216926823180584e-02,3.410343418938056870e-02,7.594510261322201528e-02,6.522790021828391016e-02
2.350000000000002753e+00,7.991639657640352279e-02,7.180457212526759891e-02,8.281970541104419214e-02,1.145504237389124436e-01,1.153787958414497217e-01,9.651054642215239898e-02,8.888884917184039502e-02,1.212226134180582199e-01,1.060382723475609690e-01
2.400000000000003020e+00,4.875183593547591232e-02,6.315768182713622780e-02,6.574894878943973731e-02,4.690799079608277966e-02,1.455972557162104886e-01,1.749521321644215699e-01,1.449453093618541244e-01,1.600253790063166925e-01,1.217415130415313712e-01
2.450000000000002842e+00,4.338178807148127675e-02,9.627288680983445146e-02,7.414313309197785584e-02,3.372966743205756124e-02,1.310060866174336536e-01,1.772514544982948248e-01,1.430909240385259407e-01,1.904157792501265933e-01,7.787139869776708856e-02
2.500000000000002665e+00,4.884055101092834444e-02,1.342515424954613401e-01,1.109723256833584915e-01,6.978436528566268893e-02,6.512129856386211779e-02,9.617032154351687345e-02,1.186205820306261288e-01,1.893429856475989659e-01,9.808315392789430931e-03
2.550000000000002931e+00,8.900250268183756974e-02,1.389538467377110509e-01,1.389354243983769999e-01,1.277101567357225020e-01,6.096651499692749832e-02,3.006677498875781618e-02,1.111816767827820546e-01,1.427566090573212654e-01,9.199208823538734814e-02
2.600000000000003197e+00,1.552852296621532735e-01,1.435423874991832993e-01,1.767889556364781733e-01,1.565781192752614959e-01,1.164328012008315205e-01,2.005274765233271139e-02,1.044105277913249946e-01,9.385265728026849497e-02,1.284681769277916108e-01
2.650000000000003020e+00,1.991267402805644016e-01,1.585665108188546446e-01,2.125823040605439584e-01,1.376857845105769196e-01,1.043203693687309447e-01,3.938250304857274925e-02,8.061439245481824556e-02,6.858839717549583548e-02,1.001376099733351926e-01
2.700000000000002842e+00,2.070880394444771233e-01,1.204807573923633301e-01,1.989926563525857284e-01,8.817254885293319966e-02,6.727537605656697117e-02,9.259589067319984323e-02,3.777487756789586065e-02,7.032556692138647314e-02,6.142154046623072433e-02
2.750000000000003109e+00,1.871310847222363016e-01,5.857106896036376464e-02,1.317482938991190455e-01,3.562330086347484381e-02,4.269295952466139327e-02,1.156152883357978861e-01,2.896484775555594610e-02,8.042741068080923317e-02,1.028534918484572958e-01
